epoch,training_loss,validation_loss,accuracy,f1,roc_auc,grad_norm,spatial_grad_variance,near_zero_ratio,depth,n_entangling_gates,entangler_strength,scheduler_action,mutation_status,n_commits,n_rollbacks,proposed_action,vetoed,is_solved,is_converged,is_true_bp,is_local_min,is_ambiguous,is_dead_layer,dead_layers,te_p_solved
206,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.029795643716857573,0.00015989644799614038,0.36698547085259375,16,116,0.9045084971874737,keep,in_progress,39,0,keep,False,True,False,False,False,False,False,[],0.9967237920434456
207,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.025054663143474536,0.00012329416098710367,0.36712609585259376,16,84,0.6545084971874737,keep,in_progress,39,0,keep,False,True,False,False,False,False,False,[],0.9967237920434456
208,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.019194488874767168,8.267505362826405e-05,0.3672999179119296,16,44,0.34549150281252633,keep,in_progress,39,0,keep,False,True,False,False,False,False,False,[],0.9967237920434456
209,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.014453508301384126,5.402186481606243e-05,0.3674405429119296,16,12,0.09549150281252633,keep,in_progress,39,0,keep,False,True,False,False,False,False,False,[],0.9967237920434456
210,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.012642614862354773,4.419417382415923e-05,0.36749425688226167,16,0,0.0,propose_reduce_entanglement,in_progress,40,0,propose_reduce_entanglement,False,True,False,False,False,False,False,[],0.9967237920434456
211,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.029795643716857573,0.00015989644799614038,0.36698547085259375,16,116,0.9045084971874737,keep,in_progress,40,0,keep,False,True,False,False,False,False,False,[],0.9967237920434456
212,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.025054663143474536,0.00012329416098710367,0.36712609585259376,16,84,0.6545084971874737,keep,in_progress,40,0,keep,False,True,False,False,False,False,False,[],0.9967237920434456
213,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.019194488874767168,8.267505362826405e-05,0.3672999179119296,16,44,0.34549150281252633,keep,in_progress,40,0,keep,False,True,False,False,False,False,False,[],0.9967237920434456
214,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.014453508301384126,5.402186481606243e-05,0.3674405429119296,16,12,0.09549150281252633,keep,in_progress,40,0,keep,False,True,False,False,False,False,False,[],0.9967237920434456
215,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.012642614862354773,4.419417382415923e-05,0.36749425688226167,16,0,0.0,propose_reduce_entanglement,in_progress,41,0,propose_reduce_entanglement,False,True,False,False,False,False,False,[],0.9967237920434456
216,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.029795643716857573,0.00015989644799614038,0.36698547085259375,16,116,0.9045084971874737,keep,in_progress,41,0,keep,False,True,False,False,False,False,False,[],0.9967237920434456
217,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.025054663143474536,0.00012329416098710367,0.36712609585259376,16,84,0.6545084971874737,keep,in_progress,41,0,keep,False,True,False,False,False,False,False,[],0.9967237920434456
218,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.019194488874767168,8.267505362826405e-05,0.3672999179119296,16,44,0.34549150281252633,keep,in_progress,41,0,keep,False,True,False,False,False,False,False,[],0.9967237920434456
219,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.014453508301384126,5.402186481606243e-05,0.3674405429119296,16,12,0.09549150281252633,keep,in_progress,41,0,keep,False,True,False,False,False,False,False,[],0.9967237920434456
220,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.012642614862354773,4.419417382415923e-05,0.36749425688226167,16,0,0.0,propose_reduce_entanglement,in_progress,42,0,propose_reduce_entanglement,False,True,False,False,False,False,False,[],0.9967237920434456
221,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.029795643716857573,0.00015989644799614038,0.36698547085259375,16,116,0.9045084971874737,keep,in_progress,42,0,keep,False,True,False,False,False,False,False,[],0.9967237920434456
222,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.025054663143474536,0.00012329416098710367,0.36712609585259376,16,84,0.6545084971874737,keep,in_progress,42,0,keep,False,True,False,False,False,False,False,[],0.9967237920434456
223,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.019194488874767168,8.267505362826405e-05,0.3672999179119296,16,44,0.34549150281252633,keep,in_progress,42,0,keep,False,True,False,False,False,False,False,[],0.9967237920434456
224,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.014453508301384126,5.402186481606243e-05,0.3674405429119296,16,12,0.09549150281252633,keep,in_progress,42,0,keep,False,True,False,False,False,False,False,[],0.9967237920434456
225,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.012642614862354773,4.419417382415923e-05,0.36749425688226167,16,0,0.0,propose_reduce_entanglement,in_progress,43,0,propose_reduce_entanglement,False,True,False,False,False,False,False,[],0.9967237920434456
226,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.029795643716857573,0.00015989644799614038,0.36698547085259375,16,116,0.9045084971874737,keep,in_progress,43,0,keep,False,True,False,False,False,False,False,[],0.9967237920434456
227,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.025054663143474536,0.00012329416098710367,0.36712609585259376,16,84,0.6545084971874737,keep,in_progress,43,0,keep,False,True,False,False,False,False,False,[],0.9967237920434456
228,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.019194488874767168,8.267505362826405e-05,0.3672999179119296,16,44,0.34549150281252633,keep,in_progress,43,0,keep,False,True,False,False,False,False,False,[],0.9967237920434456
229,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.014453508301384126,5.402186481606243e-05,0.3674405429119296,16,12,0.09549150281252633,keep,in_progress,43,0,keep,False,True,False,False,False,False,False,[],0.9967237920434456
230,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.012642614862354773,4.419417382415923e-05,0.36749425688226167,16,0,0.0,propose_reduce_entanglement,in_progress,44,0,propose_reduce_entanglement,False,True,False,False,False,False,False,[],0.9967237920434456
231,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.029795643716857573,0.00015989644799614038,0.36698547085259375,16,116,0.9045084971874737,keep,in_progress,44,0,keep,False,True,False,False,False,False,False,[],0.9967237920434456
232,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.025054663143474536,0.00012329416098710367,0.36712609585259376,16,84,0.6545084971874737,keep,in_progress,44,0,keep,False,True,False,False,False,False,False,[],0.9967237920434456
233,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.019194488874767168,8.267505362826405e-05,0.3672999179119296,16,44,0.34549150281252633,keep,in_progress,44,0,keep,False,True,False,False,False,False,False,[],0.9967237920434456
234,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.014453508301384126,5.402186481606243e-05,0.3674405429119296,16,12,0.09549150281252633,keep,in_progress,44,0,keep,False,True,False,False,False,False,False,[],0.9967237920434456
235,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.012642614862354773,4.419417382415923e-05,0.36749425688226167,16,0,0.0,propose_reduce_entanglement,in_progress,45,0,propose_reduce_entanglement,False,True,False,False,False,False,False,[],0.9967237920434456
236,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.029795643716857573,0.00015989644799614038,0.36698547085259375,16,116,0.9045084971874737,keep,in_progress,45,0,keep,False,True,False,False,False,False,False,[],0.9967237920434456
237,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.025054663143474536,0.00012329416098710367,0.36712609585259376,16,84,0.6545084971874737,keep,in_progress,45,0,keep,False,True,False,False,False,False,False,[],0.9967237920434456
238,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.019194488874767168,8.267505362826405e-05,0.3672999179119296,16,44,0.34549150281252633,keep,in_progress,45,0,keep,False,True,False,False,False,False,False,[],0.9967237920434456
239,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.014453508301384126,5.402186481606243e-05,0.3674405429119296,16,12,0.09549150281252633,keep,in_progress,45,0,keep,False,True,False,False,False,False,False,[],0.9967237920434456
240,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.012642614862354773,4.419417382415923e-05,0.36749425688226167,16,0,0.0,propose_reduce_entanglement,in_progress,46,0,propose_reduce_entanglement,False,True,False,False,False,False,False,[],0.9967237920434456
241,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.029795643716857573,0.00015989644799614038,0.36698547085259375,16,116,0.9045084971874737,keep,in_progress,46,0,keep,False,True,False,False,False,False,False,[],0.9967237920434456
242,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.025054663143474536,0.00012329416098710367,0.36712609585259376,16,84,0.6545084971874737,keep,in_progress,46,0,keep,False,True,False,False,False,False,False,[],0.9967237920434456
243,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.019194488874767168,8.267505362826405e-05,0.3672999179119296,16,44,0.34549150281252633,keep,in_progress,46,0,keep,False,True,False,False,False,False,False,[],0.9967237920434456
244,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.014453508301384126,5.402186481606243e-05,0.3674405429119296,16,12,0.09549150281252633,keep,in_progress,46,0,keep,False,True,False,False,False,False,False,[],0.9967237920434456
245,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.012642614862354773,4.419417382415923e-05,0.36749425688226167,16,0,0.0,propose_reduce_entanglement,in_progress,47,0,propose_reduce_entanglement,False,True,False,False,False,False,False,[],0.9967237920434456
246,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.029795643716857573,0.00015989644799614038,0.36698547085259375,16,116,0.9045084971874737,keep,in_progress,47,0,keep,False,True,False,False,False,False,False,[],0.9967237920434456
247,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.025054663143474536,0.00012329416098710367,0.36712609585259376,16,84,0.6545084971874737,keep,in_progress,47,0,keep,False,True,False,False,False,False,False,[],0.9967237920434456
248,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.019194488874767168,8.267505362826405e-05,0.3672999179119296,16,44,0.34549150281252633,keep,in_progress,47,0,keep,False,True,False,False,False,False,False,[],0.9967237920434456
249,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.014453508301384126,5.402186481606243e-05,0.3674405429119296,16,12,0.09549150281252633,keep,in_progress,47,0,keep,False,True,False,False,False,False,False,[],0.9967237920434456
250,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.012642614862354773,4.419417382415923e-05,0.36749425688226167,16,0,0.0,propose_reduce_entanglement,in_progress,48,0,propose_reduce_entanglement,False,True,False,False,False,False,False,[],0.9967237920434456
251,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.029795643716857573,0.00015989644799614038,0.36698547085259375,16,116,0.9045084971874737,keep,in_progress,48,0,keep,False,True,False,False,False,False,False,[],0.9967237920434456
252,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.025054663143474536,0.00012329416098710367,0.36712609585259376,16,84,0.6545084971874737,keep,in_progress,48,0,keep,False,True,False,False,False,False,False,[],0.9967237920434456
253,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.019194488874767168,8.267505362826405e-05,0.3672999179119296,16,44,0.34549150281252633,keep,in_progress,48,0,keep,False,True,False,False,False,False,False,[],0.9967237920434456
254,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.014453508301384126,5.402186481606243e-05,0.3674405429119296,16,12,0.09549150281252633,keep,in_progress,48,0,keep,False,True,False,False,False,False,False,[],0.9967237920434456
255,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.012642614862354773,4.419417382415923e-05,0.36749425688226167,16,0,0.0,propose_reduce_entanglement,in_progress,49,0,propose_reduce_entanglement,False,True,False,False,False,False,False,[],0.9967237920434456
256,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.029795643716857573,0.00015989644799614038,0.36698547085259375,16,116,0.9045084971874737,keep,in_progress,49,0,keep,False,True,False,False,False,False,False,[],0.9967237920434456
257,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.025054663143474536,0.00012329416098710367,0.36712609585259376,16,84,0.6545084971874737,keep,in_progress,49,0,keep,False,True,False,False,False,False,False,[],0.9967237920434456
258,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.019194488874767168,8.267505362826405e-05,0.3672999179119296,16,44,0.34549150281252633,keep,in_progress,49,0,keep,False,True,False,False,False,False,False,[],0.9967237920434456
259,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.014453508301384126,5.402186481606243e-05,0.3674405429119296,16,12,0.09549150281252633,keep,in_progress,49,0,keep,False,True,False,False,False,False,False,[],0.9967237920434456
260,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.012642614862354773,4.419417382415923e-05,0.36749425688226167,16,0,0.0,propose_reduce_entanglement,in_progress,50,0,propose_reduce_entanglement,False,True,False,False,False,False,False,[],0.9967237920434456
261,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.029795643716857573,0.00015989644799614038,0.36698547085259375,16,116,0.9045084971874737,keep,in_progress,50,0,keep,False,True,False,False,False,False,False,[],0.9967237920434456
262,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.025054663143474536,0.00012329416098710367,0.36712609585259376,16,84,0.6545084971874737,keep,in_progress,50,0,keep,False,True,False,False,False,False,False,[],0.9967237920434456
263,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.019194488874767168,8.267505362826405e-05,0.3672999179119296,16,44,0.34549150281252633,keep,in_progress,50,0,keep,False,True,False,False,False,False,False,[],0.9967237920434456
264,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.014453508301384126,5.402186481606243e-05,0.3674405429119296,16,12,0.09549150281252633,keep,in_progress,50,0,keep,False,True,False,False,False,False,False,[],0.9967237920434456
265,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.012642614862354773,4.419417382415923e-05,0.36749425688226167,16,0,0.0,propose_reduce_entanglement,in_progress,51,0,propose_reduce_entanglement,False,True,False,False,False,False,False,[],0.9967237920434456
266,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.029795643716857573,0.00015989644799614038,0.36698547085259375,16,116,0.9045084971874737,keep,in_progress,51,0,keep,False,True,False,False,False,False,False,[],0.9967237920434456
267,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.025054663143474536,0.00012329416098710367,0.36712609585259376,16,84,0.6545084971874737,keep,in_progress,51,0,keep,False,True,False,False,False,False,False,[],0.9967237920434456
268,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.019194488874767168,8.267505362826405e-05,0.3672999179119296,16,44,0.34549150281252633,keep,in_progress,51,0,keep,False,True,False,False,False,False,False,[],0.9967237920434456
269,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.014453508301384126,5.402186481606243e-05,0.3674405429119296,16,12,0.09549150281252633,keep,in_progress,51,0,keep,False,True,False,False,False,False,False,[],0.9967237920434456
270,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.012642614862354773,4.419417382415923e-05,0.36749425688226167,16,0,0.0,propose_reduce_entanglement,in_progress,52,0,propose_reduce_entanglement,False,True,False,False,False,False,False,[],0.9967237920434456
271,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.029795643716857573,0.00015989644799614038,0.36698547085259375,16,116,0.9045084971874737,keep,in_progress,52,0,keep,False,True,False,False,False,False,False,[],0.9967237920434456
272,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.025054663143474536,0.00012329416098710367,0.36712609585259376,16,84,0.6545084971874737,keep,in_progress,52,0,keep,False,True,False,False,False,False,False,[],0.9967237920434456
273,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.019194488874767168,8.267505362826405e-05,0.3672999179119296,16,44,0.34549150281252633,keep,in_progress,52,0,keep,False,True,False,False,False,False,False,[],0.9967237920434456
274,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.014453508301384126,5.402186481606243e-05,0.3674405429119296,16,12,0.09549150281252633,keep,in_progress,52,0,keep,False,True,False,False,False,False,False,[],0.9967237920434456
275,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.012642614862354773,4.419417382415923e-05,0.36749425688226167,16,0,0.0,propose_reduce_entanglement,in_progress,53,0,propose_reduce_entanglement,False,True,False,False,False,False,False,[],0.9967237920434456
276,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.029795643716857573,0.00015989644799614038,0.36698547085259375,16,116,0.9045084971874737,keep,in_progress,53,0,keep,False,True,False,False,False,False,False,[],0.9967237920434456
277,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.025054663143474536,0.00012329416098710367,0.36712609585259376,16,84,0.6545084971874737,keep,in_progress,53,0,keep,False,True,False,False,False,False,False,[],0.9967237920434456
278,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.019194488874767168,8.267505362826405e-05,0.3672999179119296,16,44,0.34549150281252633,keep,in_progress,53,0,keep,False,True,False,False,False,False,False,[],0.9967237920434456
279,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.014453508301384126,5.402186481606243e-05,0.3674405429119296,16,12,0.09549150281252633,keep,in_progress,53,0,keep,False,True,False,False,False,False,False,[],0.9967237920434456
280,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.012642614862354773,4.419417382415923e-05,0.36749425688226167,16,0,0.0,propose_reduce_entanglement,in_progress,54,0,propose_reduce_entanglement,False,True,False,False,False,False,False,[],0.9967237920434456
281,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.029795643716857573,0.00015989644799614038,0.36698547085259375,16,116,0.9045084971874737,keep,in_progress,54,0,keep,False,True,False,False,False,False,False,[],0.9967237920434456
282,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.025054663143474536,0.00012329416098710367,0.36712609585259376,16,84,0.6545084971874737,keep,in_progress,54,0,keep,False,True,False,False,False,False,False,[],0.9967237920434456
283,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.019194488874767168,8.267505362826405e-05,0.3672999179119296,16,44,0.34549150281252633,keep,in_progress,54,0,keep,False,True,False,False,False,False,False,[],0.9967237920434456
284,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.014453508301384126,5.402186481606243e-05,0.3674405429119296,16,12,0.09549150281252633,keep,in_progress,54,0,keep,False,True,False,False,False,False,False,[],0.9967237920434456
285,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.012642614862354773,4.419417382415923e-05,0.36749425688226167,16,0,0.0,propose_reduce_entanglement,in_progress,55,0,propose_reduce_entanglement,False,True,False,False,False,False,False,[],0.9967237920434456
286,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.029795643716857573,0.00015989644799614038,0.36698547085259375,16,116,0.9045084971874737,keep,in_progress,55,0,keep,False,True,False,False,False,False,False,[],0.9967237920434456
287,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.025054663143474536,0.00012329416098710367,0.36712609585259376,16,84,0.6545084971874737,keep,in_progress,55,0,keep,False,True,False,False,False,False,False,[],0.9967237920434456
288,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.019194488874767168,8.267505362826405e-05,0.3672999179119296,16,44,0.34549150281252633,keep,in_progress,55,0,keep,False,True,False,False,False,False,False,[],0.9967237920434456
289,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.014453508301384126,5.402186481606243e-05,0.3674405429119296,16,12,0.09549150281252633,keep,in_progress,55,0,keep,False,True,False,False,False,False,False,[],0.9967237920434456
290,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.012642614862354773,4.419417382415923e-05,0.36749425688226167,16,0,0.0,propose_reduce_entanglement,in_progress,56,0,propose_reduce_entanglement,False,True,False,False,False,False,False,[],0.9967237920434456
291,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.029795643716857573,0.00015989644799614038,0.36698547085259375,16,116,0.9045084971874737,keep,in_progress,56,0,keep,False,True,False,False,False,False,False,[],0.9967237920434456
292,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.025054663143474536,0.00012329416098710367,0.36712609585259376,16,84,0.6545084971874737,keep,in_progress,56,0,keep,False,True,False,False,False,False,False,[],0.9967237920434456
293,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.019194488874767168,8.267505362826405e-05,0.3672999179119296,16,44,0.34549150281252633,keep,in_progress,56,0,keep,False,True,False,False,False,False,False,[],0.9967237920434456
294,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.014453508301384126,5.402186481606243e-05,0.3674405429119296,16,12,0.09549150281252633,keep,in_progress,56,0,keep,False,True,False,False,False,False,False,[],0.9967237920434456
295,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.012642614862354773,4.419417382415923e-05,0.36749425688226167,16,0,0.0,propose_reduce_entanglement,in_progress,57,0,propose_reduce_entanglement,False,True,False,False,False,False,False,[],0.9967237920434456
296,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.029795643716857573,0.00015989644799614038,0.36698547085259375,16,116,0.9045084971874737,keep,in_progress,57,0,keep,False,True,False,False,False,False,False,[],0.9967237920434456
297,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.025054663143474536,0.00012329416098710367,0.36712609585259376,16,84,0.6545084971874737,keep,in_progress,57,0,keep,False,True,False,False,False,False,False,[],0.9967237920434456
298,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.019194488874767168,8.267505362826405e-05,0.3672999179119296,16,44,0.34549150281252633,keep,in_progress,57,0,keep,False,True,False,False,False,False,False,[],0.9967237920434456
299,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.014453508301384126,5.402186481606243e-05,0.3674405429119296,16,12,0.09549150281252633,keep,in_progress,57,0,keep,False,True,False,False,False,False,False,[],0.9967237920434456
300,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.012642614862354773,4.419417382415923e-05,0.36749425688226167,16,0,0.0,propose_reduce_entanglement,in_progress,58,0,propose_reduce_entanglement,False,True,False,False,False,False,False,[],0.9967237920434456
301,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.029795643716857573,0.00015989644799614038,0.36698547085259375,16,116,0.9045084971874737,keep,in_progress,58,0,keep,False,True,False,False,False,False,False,[],0.9967237920434456
302,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.025054663143474536,0.00012329416098710367,0.36712609585259376,16,84,0.6545084971874737,keep,in_progress,58,0,keep,False,True,False,False,False,False,False,[],0.9967237920434456
303,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.019194488874767168,8.267505362826405e-05,0.3672999179119296,16,44,0.34549150281252633,keep,in_progress,58,0,keep,False,True,False,False,False,False,False,[],0.9967237920434456
304,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.014453508301384126,5.402186481606243e-05,0.3674405429119296,16,12,0.09549150281252633,keep,in_progress,58,0,keep,False,True,False,False,False,False,False,[],0.9967237920434456
305,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.012642614862354773,4.419417382415923e-05,0.36749425688226167,16,0,0.0,propose_reduce_entanglement,in_progress,59,0,propose_reduce_entanglement,False,True,False,False,False,False,False,[],0.9967237920434456
306,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.029795643716857573,0.00015989644799614038,0.36698547085259375,16,116,0.9045084971874737,keep,in_progress,59,0,keep,False,True,False,False,False,False,False,[],0.9967237920434456
307,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.025054663143474536,0.00012329416098710367,0.36712609585259376,16,84,0.6545084971874737,keep,in_progress,59,0,keep,False,True,False,False,False,False,False,[],0.9967237920434456
308,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.019194488874767168,8.267505362826405e-05,0.3672999179119296,16,44,0.34549150281252633,keep,in_progress,59,0,keep,False,True,False,False,False,False,False,[],0.9967237920434456
309,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.014453508301384126,5.402186481606243e-05,0.3674405429119296,16,12,0.09549150281252633,keep,in_progress,59,0,keep,False,True,False,False,False,False,False,[],0.9967237920434456
310,0.08411064751360547,0.06411064751360547,0.9075015906599257,0.8893515588467272,0.9537507953299629,0.012642614862354773,4.419417382415923e-05,0.36749425688226167,16,0,0.0,propose_reduce_entanglement,in_progress,60,0,propose_reduce_entanglement,False,True,False,False,False,False,False,[],0.9967237920434456
